issue,key,detail,severity,route_to
cost_spike,132539,billed 3.6x catalog-expected amount,critical,Finance Ops
cost_spike,156592,billed 4.1x catalog-expected amount,critical,Finance Ops
cost_spike,156620,billed 3.4x catalog-expected amount,critical,Finance Ops
cost_spike,156973,billed 4.5x catalog-expected amount,critical,Finance Ops
cost_spike,15357,billed 2.9x catalog-expected amount,critical,Finance Ops
cost_spike,32629,billed 2.9x catalog-expected amount,critical,Finance Ops
cost_spike,35313,billed 3.1x catalog-expected amount,critical,Finance Ops
cost_spike,116525,billed 4.3x catalog-expected amount,critical,Finance Ops
cost_spike,96280,billed 3.3x catalog-expected amount,critical,Finance Ops
cost_spike,64653,billed 4.4x catalog-expected amount,critical,Finance Ops
cost_spike,76569,billed 4.7x catalog-expected amount,critical,Finance Ops
cost_spike,73556,billed 4.2x catalog-expected amount,critical,Finance Ops
cost_spike,20775,billed 3.2x catalog-expected amount,critical,Finance Ops
cost_spike,42300,billed 3.8x catalog-expected amount,critical,Finance Ops
cost_spike,54130,billed 2.6x catalog-expected amount,critical,Finance Ops
cost_spike,74505,billed 4.1x catalog-expected amount,critical,Finance Ops
cost_spike,137753,billed 3.9x catalog-expected amount,critical,Finance Ops
cost_spike,54472,billed 4.6x catalog-expected amount,critical,Finance Ops
cost_spike,57002,billed 3.7x catalog-expected amount,critical,Finance Ops
cost_spike,60955,billed 4.9x catalog-expected amount,critical,Finance Ops
cost_spike,80630,billed 4.6x catalog-expected amount,critical,Finance Ops
cost_spike,84535,billed 3.4x catalog-expected amount,critical,Finance Ops
cost_spike,87046,billed 4.4x catalog-expected amount,critical,Finance Ops
cost_spike,79601,billed 3.3x catalog-expected amount,critical,Finance Ops
cost_spike,72584,billed 3.4x catalog-expected amount,critical,Finance Ops
cost_spike,12113,billed 3.6x catalog-expected amount,critical,Finance Ops
cost_spike,115782,billed 2.6x catalog-expected amount,critical,Finance Ops
cost_spike,134530,billed 3.1x catalog-expected amount,critical,Finance Ops
cost_spike,143279,billed 3.5x catalog-expected amount,critical,Finance Ops
cost_spike,145345,billed 2.8x catalog-expected amount,critical,Finance Ops
cost_spike,148763,billed 2.8x catalog-expected amount,critical,Finance Ops
cost_spike,148835,billed 2.7x catalog-expected amount,critical,Finance Ops
cost_spike,149348,billed 3.0x catalog-expected amount,critical,Finance Ops
cost_spike,103659,billed 2.8x catalog-expected amount,critical,Finance Ops
cost_spike,103891,billed 4.1x catalog-expected amount,critical,Finance Ops
cost_spike,104628,billed 3.8x catalog-expected amount,critical,Finance Ops
cost_spike,105837,billed 3.0x catalog-expected amount,critical,Finance Ops
cost_spike,173023,billed 4.6x catalog-expected amount,critical,Finance Ops
cost_spike,104164,billed 5.0x catalog-expected amount,critical,Finance Ops
cost_spike,35823,billed 3.9x catalog-expected amount,critical,Finance Ops
cost_spike,37325,billed 3.7x catalog-expected amount,critical,Finance Ops
cost_spike,39777,billed 4.4x catalog-expected amount,critical,Finance Ops
cost_spike,39909,billed 3.3x catalog-expected amount,critical,Finance Ops
cost_spike,43139,billed 3.5x catalog-expected amount,critical,Finance Ops
cost_spike,43852,billed 3.5x catalog-expected amount,critical,Finance Ops
cost_spike,44636,billed 2.9x catalog-expected amount,critical,Finance Ops
cost_spike,44870,billed 4.4x catalog-expected amount,critical,Finance Ops
cost_spike,51140,billed 3.2x catalog-expected amount,critical,Finance Ops
cost_spike,53243,billed 2.6x catalog-expected amount,critical,Finance Ops
cost_spike,62509,billed 3.0x catalog-expected amount,critical,Finance Ops
cost_spike,13254,billed 4.7x catalog-expected amount,critical,Finance Ops
cost_spike,33959,billed 4.7x catalog-expected amount,critical,Finance Ops
cost_spike,117364,billed 4.3x catalog-expected amount,critical,Finance Ops
cost_spike,103423,billed 3.4x catalog-expected amount,critical,Finance Ops
cost_spike,106223,billed 4.3x catalog-expected amount,critical,Finance Ops
cost_spike,89049,billed 4.9x catalog-expected amount,critical,Finance Ops
cost_spike,89476,billed 4.3x catalog-expected amount,critical,Finance Ops
cost_spike,89820,billed 5.0x catalog-expected amount,critical,Finance Ops
cost_spike,90343,billed 3.4x catalog-expected amount,critical,Finance Ops
cost_spike,91449,billed 4.9x catalog-expected amount,critical,Finance Ops
cost_spike,93898,billed 2.8x catalog-expected amount,critical,Finance Ops
cost_spike,94754,billed 2.9x catalog-expected amount,critical,Finance Ops
cost_spike,98833,billed 2.8x catalog-expected amount,critical,Finance Ops
cost_spike,101690,billed 4.0x catalog-expected amount,critical,Finance Ops
cost_spike,103459,billed 3.4x catalog-expected amount,critical,Finance Ops
cost_spike,75620,billed 3.0x catalog-expected amount,critical,Finance Ops
cost_spike,178089,billed 3.9x catalog-expected amount,critical,Finance Ops
cost_spike,73960,billed 2.9x catalog-expected amount,critical,Finance Ops
cost_spike,176230,billed 3.3x catalog-expected amount,critical,Finance Ops
cost_spike,178966,billed 4.2x catalog-expected amount,critical,Finance Ops
cost_spike,1653,billed 3.9x catalog-expected amount,critical,Finance Ops
cost_spike,106670,billed 4.0x catalog-expected amount,critical,Finance Ops
cost_spike,150823,billed 4.3x catalog-expected amount,critical,Finance Ops
cost_spike,81482,billed 3.7x catalog-expected amount,critical,Finance Ops
cost_spike,52755,billed 3.5x catalog-expected amount,critical,Finance Ops
cost_spike,50210,billed 4.3x catalog-expected amount,critical,Finance Ops
cost_spike,160662,billed 4.0x catalog-expected amount,critical,Finance Ops
cost_spike,67172,billed 3.5x catalog-expected amount,critical,Finance Ops
cost_spike,131907,billed 2.5x catalog-expected amount,critical,Finance Ops
cost_spike,136067,billed 3.2x catalog-expected amount,critical,Finance Ops
cost_spike,24551,billed 4.9x catalog-expected amount,critical,Finance Ops
cost_spike,159128,billed 4.5x catalog-expected amount,critical,Finance Ops
cost_spike,175189,billed 4.6x catalog-expected amount,critical,Finance Ops
cost_spike,178537,billed 3.8x catalog-expected amount,critical,Finance Ops
cost_spike,9797,billed 3.5x catalog-expected amount,critical,Finance Ops
cost_spike,4758,billed 3.3x catalog-expected amount,critical,Finance Ops
cost_spike,35161,billed 3.0x catalog-expected amount,critical,Finance Ops
cost_spike,95314,billed 4.7x catalog-expected amount,critical,Finance Ops
cost_spike,89498,billed 2.9x catalog-expected amount,critical,Finance Ops
cost_spike,98950,billed 4.5x catalog-expected amount,critical,Finance Ops
cost_spike,81808,billed 3.5x catalog-expected amount,critical,Finance Ops
cost_spike,86202,billed 3.3x catalog-expected amount,critical,Finance Ops
cost_spike,95069,billed 2.7x catalog-expected amount,critical,Finance Ops
cost_spike,99962,billed 3.0x catalog-expected amount,critical,Finance Ops
cost_spike,97438,billed 4.9x catalog-expected amount,critical,Finance Ops
cost_spike,54538,billed 3.6x catalog-expected amount,critical,Finance Ops
cost_spike,55883,billed 4.4x catalog-expected amount,critical,Finance Ops
cost_spike,41872,billed 4.3x catalog-expected amount,critical,Finance Ops
cost_spike,103846,billed 4.4x catalog-expected amount,critical,Finance Ops
cost_spike,94991,billed 3.1x catalog-expected amount,critical,Finance Ops
cost_spike,93881,billed 4.7x catalog-expected amount,critical,Finance Ops
cost_spike,176798,billed 3.5x catalog-expected amount,critical,Finance Ops
cost_spike,179659,billed 4.3x catalog-expected amount,critical,Finance Ops
cost_spike,150124,billed 2.7x catalog-expected amount,critical,Finance Ops
cost_spike,22286,billed 4.8x catalog-expected amount,critical,Finance Ops
cost_spike,113987,billed 3.8x catalog-expected amount,critical,Finance Ops
cost_spike,99984,billed 3.3x catalog-expected amount,critical,Finance Ops
cost_spike,164903,billed 3.5x catalog-expected amount,critical,Finance Ops
cost_spike,107617,billed 2.9x catalog-expected amount,critical,Finance Ops
cost_spike,85274,billed 4.7x catalog-expected amount,critical,Finance Ops
cost_spike,64525,billed 4.9x catalog-expected amount,critical,Finance Ops
cost_spike,159642,billed 3.7x catalog-expected amount,critical,Finance Ops
cost_spike,83342,billed 4.9x catalog-expected amount,critical,Finance Ops
cost_spike,80705,billed 3.3x catalog-expected amount,critical,Finance Ops
cost_spike,85591,billed 4.1x catalog-expected amount,critical,Finance Ops
cost_spike,98505,billed 3.3x catalog-expected amount,critical,Finance Ops
cost_spike,89943,billed 4.4x catalog-expected amount,critical,Finance Ops
cost_spike,175940,billed 3.2x catalog-expected amount,critical,Finance Ops
cost_spike,175438,billed 3.3x catalog-expected amount,critical,Finance Ops
cost_spike,151114,billed 3.1x catalog-expected amount,critical,Finance Ops
cost_spike,98504,billed 4.1x catalog-expected amount,critical,Finance Ops
cost_spike,127231,billed 4.4x catalog-expected amount,critical,Finance Ops
cost_spike,49892,billed 3.9x catalog-expected amount,critical,Finance Ops
cost_spike,20913,billed 3.1x catalog-expected amount,critical,Finance Ops
cost_spike,126204,billed 4.7x catalog-expected amount,critical,Finance Ops
cost_spike,135160,billed 4.3x catalog-expected amount,critical,Finance Ops
cost_spike,32426,billed 2.7x catalog-expected amount,critical,Finance Ops
cost_spike,27588,billed 4.7x catalog-expected amount,critical,Finance Ops
cost_spike,167934,billed 5.0x catalog-expected amount,critical,Finance Ops
cost_spike,103993,billed 2.7x catalog-expected amount,critical,Finance Ops
cost_spike,156063,billed 3.1x catalog-expected amount,critical,Finance Ops
cost_spike,41969,billed 4.5x catalog-expected amount,critical,Finance Ops
cost_spike,60105,billed 2.6x catalog-expected amount,critical,Finance Ops
cost_spike,155147,billed 4.1x catalog-expected amount,critical,Finance Ops
cost_spike,70344,billed 3.7x catalog-expected amount,critical,Finance Ops
cost_spike,54067,billed 3.6x catalog-expected amount,critical,Finance Ops
cost_spike,177216,billed 3.0x catalog-expected amount,critical,Finance Ops
cost_spike,177087,billed 3.5x catalog-expected amount,critical,Finance Ops
cost_spike,178503,billed 3.4x catalog-expected amount,critical,Finance Ops
cost_spike,138491,billed 4.2x catalog-expected amount,critical,Finance Ops
cost_spike,140899,billed 4.1x catalog-expected amount,critical,Finance Ops
cost_spike,12251,billed 4.0x catalog-expected amount,critical,Finance Ops
cost_spike,146536,billed 3.0x catalog-expected amount,critical,Finance Ops
cost_spike,4285,billed 4.9x catalog-expected amount,critical,Finance Ops
cost_spike,43196,billed 4.8x catalog-expected amount,critical,Finance Ops
cost_spike,169712,billed 3.7x catalog-expected amount,critical,Finance Ops
cost_spike,40571,billed 4.2x catalog-expected amount,critical,Finance Ops
cost_spike,30702,billed 4.9x catalog-expected amount,critical,Finance Ops
cost_spike,43716,billed 2.9x catalog-expected amount,critical,Finance Ops
cost_spike,41295,billed 4.7x catalog-expected amount,critical,Finance Ops
cost_spike,173754,billed 4.3x catalog-expected amount,critical,Finance Ops
cost_spike,70077,billed 2.7x catalog-expected amount,critical,Finance Ops
cost_spike,178545,billed 2.7x catalog-expected amount,critical,Finance Ops
cost_spike,179576,billed 4.3x catalog-expected amount,critical,Finance Ops
cost_spike,60317,billed 3.8x catalog-expected amount,critical,Finance Ops
cost_spike,112705,billed 3.0x catalog-expected amount,critical,Finance Ops
cost_spike,15499,billed 4.0x catalog-expected amount,critical,Finance Ops
cost_spike,150634,billed 5.0x catalog-expected amount,critical,Finance Ops
cost_spike,22396,billed 4.1x catalog-expected amount,critical,Finance Ops
cost_spike,8880,billed 3.5x catalog-expected amount,critical,Finance Ops
cost_spike,33232,billed 3.1x catalog-expected amount,critical,Finance Ops
cost_spike,84731,billed 4.8x catalog-expected amount,critical,Finance Ops
cost_spike,87403,billed 2.5x catalog-expected amount,critical,Finance Ops
cost_spike,91800,billed 3.7x catalog-expected amount,critical,Finance Ops
cost_spike,92777,billed 3.2x catalog-expected amount,critical,Finance Ops
cost_spike,160548,billed 2.7x catalog-expected amount,critical,Finance Ops
cost_spike,163140,billed 4.7x catalog-expected amount,critical,Finance Ops
cost_spike,122805,billed 4.9x catalog-expected amount,critical,Finance Ops
cost_spike,24056,billed 3.1x catalog-expected amount,critical,Finance Ops
cost_spike,128987,billed 5.0x catalog-expected amount,critical,Finance Ops
cost_spike,10788,billed 3.6x catalog-expected amount,critical,Finance Ops
cost_spike,5883,billed 4.0x catalog-expected amount,critical,Finance Ops
cost_spike,13805,billed 2.8x catalog-expected amount,critical,Finance Ops
cost_spike,43430,billed 2.8x catalog-expected amount,critical,Finance Ops
cost_spike,44047,billed 2.7x catalog-expected amount,critical,Finance Ops
cost_spike,115411,billed 5.0x catalog-expected amount,critical,Finance Ops
cost_spike,174153,billed 3.0x catalog-expected amount,critical,Finance Ops
cost_spike,11403,billed 4.4x catalog-expected amount,critical,Finance Ops
cost_spike,12369,billed 4.7x catalog-expected amount,critical,Finance Ops
cost_spike,14975,billed 3.1x catalog-expected amount,critical,Finance Ops
cost_spike,97131,billed 4.2x catalog-expected amount,critical,Finance Ops
cost_spike,99580,billed 2.6x catalog-expected amount,critical,Finance Ops
cost_spike,100355,billed 3.5x catalog-expected amount,critical,Finance Ops
cost_spike,78086,billed 4.5x catalog-expected amount,critical,Finance Ops
cost_spike,62956,billed 3.1x catalog-expected amount,critical,Finance Ops
cost_spike,76882,billed 4.6x catalog-expected amount,critical,Finance Ops
cost_spike,136970,billed 3.8x catalog-expected amount,critical,Finance Ops
cost_spike,63680,billed 3.8x catalog-expected amount,critical,Finance Ops
cost_spike,65338,billed 3.6x catalog-expected amount,critical,Finance Ops
cost_spike,75449,billed 3.5x catalog-expected amount,critical,Finance Ops
cost_spike,77474,billed 3.1x catalog-expected amount,critical,Finance Ops
cost_spike,78016,billed 4.2x catalog-expected amount,critical,Finance Ops
cost_spike,84653,billed 2.9x catalog-expected amount,critical,Finance Ops
cost_spike,112106,billed 4.1x catalog-expected amount,critical,Finance Ops
cost_spike,113472,billed 3.3x catalog-expected amount,critical,Finance Ops
cost_spike,115376,billed 4.9x catalog-expected amount,critical,Finance Ops
cost_spike,115518,billed 3.7x catalog-expected amount,critical,Finance Ops
cost_spike,122793,billed 2.6x catalog-expected amount,critical,Finance Ops
cost_spike,123810,billed 4.7x catalog-expected amount,critical,Finance Ops
cost_spike,168537,billed 3.8x catalog-expected amount,critical,Finance Ops
cost_spike,169986,billed 4.9x catalog-expected amount,critical,Finance Ops
cost_spike,1242,billed 3.0x catalog-expected amount,critical,Finance Ops
cost_spike,1486,billed 3.6x catalog-expected amount,critical,Finance Ops
cost_spike,3101,billed 3.8x catalog-expected amount,critical,Finance Ops
cost_spike,5224,billed 4.6x catalog-expected amount,critical,Finance Ops
cost_spike,6941,billed 4.6x catalog-expected amount,critical,Finance Ops
